ID,present,WC_alt,WC_bio1,WC_bio2,ER_tri,ER_topoWet,lon,lat
1,1,47,7.199999809265137,10.800000190734863,17.219999313354492,10.930000305175781,-68.596271,44.30872
2,1,326,5.099999904632568,11.100000381469727,49.29999923706055,9.460000038146973,-72.691995,44.889604
3,1,1055,3.299999952316284,13.199999809265137,9.220000267028809,11.920000076293945,-114.050154,51.05006
4,1,78,20,12.100000381469727,3.880000114440918,13.069999694824219,-96.362362,30.575764
5,1,199,18,12.199999809265137,4.949999809265137,12.699999809265137,-96.708367,33.06257
6,1,288,7.699999809265137,11.699999809265137,6.489999771118164,12.279999732971191,-89.339699,42.998007
7,1,164,18.600000381469727,12.100000381469727,6.449999809265137,12.760000228881836,-97.132342,32.78471
8,1,2428,14.800000190734863,15.899999618530273,70.2699966430664,9.319999694824219,-99.121945,20.015322
9,1,58,18.5,13.199999809265137,5,12.239999771118164,-89.276168,31.336151
10,1,78,20,12.100000381469727,3.880000114440918,13.069999694824219,-96.363442,30.572577
11,1,161,12.899999618530273,13.5,36.470001220703125,10.15999984741211,-122.947713,38.407643
12,1,364,13,12.199999809265137,56,8.619999885559082,-122.131828,37.010119
13,1,182,10,10.399999618530273,2.180000066757202,14.59000015258789,-87.545688,41.641704
14,1,15,17,10.800000190734863,4.150000095367432,12.890000343322754,-117.93878,33.660805
15,1,182,21.600000381469727,17.100000381469727,19.93000030517578,10.819999694824219,-116.32,33.19
16,1,169,17.299999237060547,11.800000190734863,30.110000610351562,10.649999618530273,-117.06873,32.763838
17,1,188,18.100000381469727,12.300000190734863,6.190000057220459,12.9399995803833,-97.116218,32.978434
18,1,118,8.5,11.899999618530273,14.239999771118164,11.210000038146973,-71.66104,42.420482
19,1,178,9.899999618530273,9.800000190734863,1.840000033378601,14.390000343322754,-87.659986,41.956277
20,1,150,14.5,12.800000190734863,41.16999816894531,10.050000190734863,-122.054558,37.294075
21,1,200,6.699999809265137,9.699999809265137,13.989999771118164,12.079999923706055,-78.498102,44.004365
22,1,1393,14.199999809265137,19.5,12.899999618530273,12.40999984741211,-106.868074,33.802459
23,1,4,11.5,10.899999618530273,7.360000133514404,12.079999923706055,-122.816374,45.671257
24,1,200,6.699999809265137,9.699999809265137,13.989999771118164,12.079999923706055,-78.497957,44.000528
25,1,66,13.800000190734863,8,30.270000457763672,10.369999885559082,-122.487,37.768147
26,1,78,20,12.100000381469727,3.880000114440918,13.069999694824219,-96.366257,30.569437
27,1,62,13.600000381469727,12,26.139999389648438,10.020000457763672,-122.060508,36.986713
28,1,1446,15.600000381469727,15.800000190734863,12.390000343322754,11.510000228881836,-110.613222,31.719387
29,1,316,5.900000095367432,13,47.5,9.819999694824219,-72.561928,43.629783
30,1,182,21.600000381469727,17.100000381469727,19.93000030517578,10.819999694824219,-116.32,33.19
31,1,161,14.899999618530273,12.800000190734863,46.56999969482422,10.399999618530273,-121.932769,37.925039
32,1,176,17.899999618530273,12.300000190734863,32.08000183105469,11.149999618530273,-118.280045,34.088117
33,1,108,7.099999904632568,10,9.930000305175781,12.380000114440918,-77.7436,44.045078
34,1,182,21.600000381469727,17.100000381469727,19.93000030517578,10.819999694824219,-116.320408,33.189251
35,1,48,12.899999618530273,12.300000190734863,29.84000015258789,9.979999542236328,-122.967848,38.208139
36,1,825,11,15.699999809265137,11.270000457763672,12.130000114440918,-115.920705,42.901964
37,1,10,15.800000190734863,14.899999618530273,0.9399999976158142,13.5600004196167,-121.703462,38.554337
38,1,98,16.899999618530273,9.699999809265137,17.809999465942383,11.350000381469727,-117.21968,32.8559
39,1,182,21.600000381469727,17.100000381469727,19.93000030517578,10.819999694824219,-116.327188,33.19216
40,1,161,14.899999618530273,12.800000190734863,46.56999969482422,10.399999618530273,-121.933938,37.923999
41,1,186,14.300000190734863,11,42.290000915527344,10.779999732971191,-122.223888,37.994236
42,1,454,14.5,14.5,61.09000015258789,9.15999984741211,-121.692478,37.330143
43,1,1393,14.199999809265137,19.5,12.899999618530273,12.40999984741211,-106.882032,33.804561
44,1,179,10.100000381469727,10.199999809265137,1.8300000429153442,14.680000305175781,-87.571183,41.687953
45,1,228,14.600000381469727,13.800000190734863,56.77000045776367,9.65999984741211,-121.880444,37.236128
